Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;105;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4119267004;Borracha;;;;;UNIDADE;20,0000;1,5000;30,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;106;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4119267004;Borracha;;;;;unidades;25,0000;0,5000;12,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;107;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4119267004;Borracha;;;;;UNIDADE;20,0000;1,5000;30,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;108;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4119267004;Borracha;;;;;UND;50,0000;1,3400;67,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;109;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4119267004;Borracha;;;;;Unidade;34,0000;0,5000;17,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;110;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;54265507;BORRACHA BICOLOR PARA APAGAR LAPIS E CANETA;;;;;unidade;1,0000;0,5000;0,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;111;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;54265507;BORRACHA BICOLOR PARA APAGAR LAPIS E CANETA;;;;;Unidade;5,0000;0,5000;2,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;112;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;804626448;Borracha, elástica em latéx para dinheiro, número 18. Embalagem: pacote com 1 kg :Borracha, elástica em latéx para dinheiro, número 18. Embalagem: pacote com 1 kg, com dados de identificação do produto e marca do fabricante;;;;;unidade;3,0000;17,3700;52,1100;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;113;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2646564661;CADEIRA GIRATÓRIA SECRET. EXECUTIVO;;;;;Unidade;12,0000;1573,5375;18882,4500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;114;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3683922637;Caderno 96 Fls;;;;;unidades;5,0000;4,0000;20,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;115;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;482277635;Caderno de Protocolo;;;;;UND;8,0000;15,4600;123,6800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;116;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1264303549;CAFÉ FARDO COM 20 PCT;;;;;Unidade;200,0000;190,0000;38000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;117;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;481744135;CAIXA ARQUIVO;;;;;unidade;30,0000;5,0000;150,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;118;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;481744135;CAIXA ARQUIVO;;;;;Unidade;145,0000;5,0000;725,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;119;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1401411500;Caixa arquivo Morto;;;;;Unidade;148,0000;5,0000;740,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;120;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1401411500;Caixa arquivo Morto;;;;;UNIDADE;70,0000;12,9000;903,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;121;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1401411500;Caixa arquivo Morto;;;;;UNIDADE;70,0000;12,9000;903,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;122;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;244364258;CAIXA Arquivo morto em papelão 2 capas Kraft dimensões 344x125x237mm com variações +--. Embalagem- com dados de identificação do produto e marca do fabricante. :CAIXA Arquivo morto em papelão 2 capas Kraft dimensões 344x125x237mm com variações +--. E;;;;;unidade;20,0000;3,8300;76,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;123;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2618900513;Caixa arquivo Morto Plástico;;;;;unidades;20,0000;3,8300;76,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;124;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;363345528;Caixa Papel A4;;;;;RESMA;180,0000;23,0000;4140,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;125;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;363345528;Caixa Papel A4;;;;;unidades;200,0000;20,7000;4140,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;126;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4263478445;Caixas de grampos para madeira;;;;;UNIDADE;2,0000;20,0000;40,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;127;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4263478445;Caixas de grampos para madeira;;;;;UNIDADE;2,0000;20,0000;40,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;128;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4135569799;Caixas de tachinhas para madeira;;;;;UNIDADE;5,0000;11,0000;55,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;129;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4135569799;Caixas de tachinhas para madeira;;;;;UNIDADE;5,0000;11,0000;55,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;130;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3968876842;Calculadora 12 dígitos;;;;;UND;12,0000;18,3500;220,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;131;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2875810982;CALCULADORA DE MESA com visor e bobina. Visor 12 dígitos. Dimensão
para a bobina 58mm. Alimentação elétrica bivolt. :CALCULADORA DE MESA
com visor e bobina. Visor 12 digitos.;;;;;Unidade;10,0000;23,9100;239,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;132;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2875810982;CALCULADORA DE MESA com visor e bobina. Visor 12 dígitos. Dimensão
para a bobina 58mm. Alimentação elétrica bivolt. :CALCULADORA DE MESA
com visor e bobina. Visor 12 digitos.;;;;;unidade;5,0000;23,9100;119,5500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;133;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;769492198;CALCULADORA DE MESA com visor e bobina. Visor 8 dígitos. Dimensão
para a bobina 58mm. Alimentação elétrica bivolt. :CALCULADORA DE MESA
com visor e bobina. Visor 12 digitos.;;;;;Unidade;10,0000;12,5700;125,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;134;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2214823202;CANETA AZUL;;;;;unidade;100,0000;0,5700;57,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;135;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2214823202;CANETA AZUL;;;;;Unidade;300,0000;0,5700;171,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;136;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;45844656;Caneta azul bic;;;;;UND;90,0000;1,1900;107,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;137;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;45844656;Caneta azul bic;;;;;unidades;45,0000;0,5700;25,6500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;138;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2524358148;Caneta Bic;;;;;UNIDADE;300,0000;1,1500;345,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;139;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2524358148;Caneta Bic;;;;;UNIDADE;300,0000;1,1500;345,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;140;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3918253103;Caneta Bic Azul;;;;;Unidade;129,0000;0,5700;73,5300;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;141;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2908185739;Caneta Bic Vermelha;;;;;Unidade;63,0000;0,5700;35,9100;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;142;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3000389541;CANETA ESFEROGRAFICA COR: AZUL :CANETA ESFEROGRAFICA COR:
AZUL;;;;;unidade;300,0000;0,5700;171,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;143;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2473742297;Caneta esferográfica PRETA, formato do corpo sextavado :CANETA esferográfica PRETA, formato do corpo sextavado, corpo externo translúcido com respiro, corpo material plástico transparente, comprimento aproximado de 140mm, gravado no corpo a marca do ;;;;;unidade;150,0000;0,5700;85,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;144;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3921231705;Caneta esferográfica VERMELHA, formato do corpo sextavado :CANETA esferográfica VERMELHA, formato do corpo sextavado, corpo externo translúcido com respiro, corpo material plástico transparente, comprimento aproximado de 140mm, gravado no corpo a mar;;;;;unidade;150,0000;0,5700;85,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;145;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3845920988;CANETA MARCA TEXTO, ponta indeformável, tinta fluorescente a base d'agua, gravado no corpo a marca do fabricante. Cores diversas AQUISIÇÃO MATERIAL DE EXPEDIENTE;;;;;unidade;50,0000;0,9400;47,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;146;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2904616644;Caneta marcadora, para escrita em CD e diversas superfícies :Caneta marcadora, para escrita em CD e diversas superfícies, com ponta e poliéster de diâmetro 0,9mm, cor preta, gravado no corpo a marca do fabricante. Embalagem: cartela com 01 caneta, co;;;;;unidade;10,0000;2,0800;20,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;147;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1345411752;CANETA PRETA;;;;;unidade;100,0000;0,5700;57,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;148;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1345411752;CANETA PRETA;;;;;Unidade;200,0000;0,5700;114,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;149;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2932221315;Caneta preta bic;;;;;UND;90,0000;1,1900;107,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;150;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2932221315;Caneta preta bic;;;;;unidades;45,0000;0,5700;25,6500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;151;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1054199161;CANETA VERMELHA;;;;;Unidade;50,0000;0,5700;28,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;152;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2972354935;CAPA DE PROCESSO TAM. 44X31 5 CM IMPRESSÃO 01 COR VINCADO DOBRADO PAPEL OFFSET 210GR UNIDADE;;;;;Unidade;1000,0000;3,0000;3000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;153;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1844059658;CARIMBO;;;;;Unidade;300,0000;199,9000;59970,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;154;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2386935242;Carimbo;;;;;Unidade;2,0000;199,9000;399,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;155;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2038570288;CARIMBO  49 X 11;;;;;Unidade;200,0000;121,0000;24200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;156;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2038570288;CARIMBO  49 X 11;;;;;unidade;5,0000;121,0000;605,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;157;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;478492872;Carimbo 46mmx17mm;;;;;unidades;4,0000;128,0000;512,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;158;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3563097788;Cartucho de TONER BROTHER TN-660 - MFC-L2740/L2540DW;;;;;Unidade;9,0000;60,0000;540,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;159;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;914544115;Cartucho de TONER HP 85A - LASER JET M1132/P1102;;;;;Unidade;9,0000;48,9000;440,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;160;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3735261275;Cartucho de TONER HP W1030X - LASER JET PRO 4103FDW;;;;;Unidade;36,0000;159,0000;5724,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;161;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2060498840;Cartucho de TONER HP58A - LASER JET M428 FDW;;;;;Unidade;24,0000;88,9000;2133,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;162;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3443011031;Clipe em plastico macho e fema;;;;;Unidade;7,0000;15,0000;105,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;163;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2740505304;Clipes Nº 2;;;;;CAIXA;8,0000;5,0100;40,0800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;164;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2740505304;Clipes Nº 2;;;;;unidades;20,0000;1,8800;37,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;165;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1874246748;Clipes Nº 4;;;;;unidades;4,0000;1,8900;7,5600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;166;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1874246748;Clipes Nº 4;;;;;CAIXA;8,0000;5,0100;40,0800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;167;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2344161480;Clipes Nº 6;;;;;CAIXA;8,0000;5,0100;40,0800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;168;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2344161480;Clipes Nº 6;;;;;unidades;4,0000;2,0900;8,3600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;169;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4172865035;Clipes Nº 8;;;;;unidades;4,0000;1,8900;7,5600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;170;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4172865035;Clipes Nº 8;;;;;CAIXA;8,0000;5,0100;40,0800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;171;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1829465199;CLIPS PARA PAPEL Nº 2 EM AÇO GALVANIZADO. CAIXA COM 100 UNI;;;;;unidade;7,0000;1,8800;13,1600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;172;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1829465199;CLIPS PARA PAPEL Nº 2 EM AÇO GALVANIZADO. CAIXA COM 100 UNI;;;;;Unidade;40,0000;1,8800;75,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;173;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2414575864;CLIPS PARA PAPEL Nº 4 EM AÇO GALVANIZADO. CAIXA COM 50 UNI;;;;;Unidade;30,0000;1,8900;56,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;174;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2414575864;CLIPS PARA PAPEL Nº 4 EM AÇO GALVANIZADO. CAIXA COM 50 UNI;;;;;unidade;5,0000;1,8900;9,4500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;175;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2305870948;CLIPS PARA PAPEL Nº 6 EM AÇO GALVANIZADO. CAIXA COM 50 UNI;;;;;unidade;2,0000;2,0900;4,1800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;176;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1608373783;CLIPS para papel número 4-0 em aço galvanizado. Embalagem- caixa com 50 unidades. :CLIPS para papel número 4-0 -quatro- em aço galvanizado. Embalagem- caixa com 50 unidades. - Material conforme Norma SAE 1010-20;;;;;unidade;30,0000;1,8900;56,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;177;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;159630614;CLIPS para papel número 6-0 em aço galvanizado. Embalagem- caixa com 50 unidades. :CLIPS para papel número 6-0 -dois- em aço galvanizado. Embalagem- caixa com 50 unidades. - Material conforme Norma SAE 1010-20;;;;;unidade;30,0000;2,0900;62,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;178;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;311029003;Clips-caixa;;;;;UNIDADE;20,0000;12,7900;255,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;179;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;311029003;Clips-caixa;;;;;UNIDADE;20,0000;14,9900;299,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;180;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;311029003;Clips-caixa;;;;;UNIDADE;20,0000;12,7900;255,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;181;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;311029003;Clips-caixa;;;;;UNIDADE;20,0000;14,9900;299,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;182;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1558214587;Clips-caixa 4.0;;;;;Unidade;41,0000;1,8900;77,4900;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;183;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1453151588;Clips-caixa 8.0;;;;;Unidade;46,0000;1,8900;86,9400;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;184;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2128915725;COLA BASTÃO;;;;;unidade;20,0000;1,1500;23,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;185;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2128915725;COLA BASTÃO;;;;;Unidade;5,0000;1,1500;5,7500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;186;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;171156335;Cola bastão 8g;;;;;unidades;4,0000;1,1500;4,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;187;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2700419367;COLA BASTÃO em tubo plástico não tóxica base giratória formato cilíndrico peso líquido mínimo 8 g e máximo 10 g dados de identificação do produto e marca do fabricante com selo do INMetro. :COLA BASTÃO em tubo plástico não tóxica base giratória forma;;;;;unidade;20,0000;1,1500;23,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;188;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1564585852;Cola branca;;;;;UNIDADE;5,0000;3,5000;17,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;189;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1564585852;Cola branca;;;;;UNIDADE;5,0000;3,5000;17,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;190;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1741126214;Cola branca (litros);;;;;UNIDADE;30,0000;31,0000;930,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;191;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1741126214;Cola branca (litros);;;;;UNIDADE;30,0000;31,0000;930,0000;0,0000;01/01/2025
